conspiracy,estimate,std_error,lower,upper,significance
1.0646584397399357,-0.2576347141298333,0.10703682145853706,-0.4674268841885659,-0.04784254407110067,Significant
1.079656273485809,-0.25582421191573335,0.10791891072711975,-0.467345276940888,-0.044303146890578654,Significant
1.0946541072316824,-0.2540137097016334,0.10880606447078413,-0.46727359606437024,-0.04075382333889652,Significant
1.1096519409775558,-0.25220320748753344,0.10969815981694457,-0.4672116007287448,-0.037194814246322094,Significant
1.1246497747234292,-0.25039270527343344,0.11059507718401614,-0.46715905655410506,-0.033626353992761815,Significant
1.1396476084693026,-0.24858220305933346,0.11149670020213222,-0.4671157354555126,-0.03004867066315431,Significant
1.1546454422151768,-0.2467717008452334,0.11240291563434163,-0.467081415488543,-0.026461986201923804,Significant
1.1696432759610502,-0.24496119863113341,0.11331361329844163,-0.467055880696079,-0.022866516566187822,Significant
1.1846411097069236,-0.24315069641703344,0.11422868598958716,-0.46703892095662425,-0.019262471877442622,Significant
1.199638943452797,-0.24134019420293348,0.11514802940379716,-0.4670303318343759,-0.015650056571491044,Significant
1.2146367771986704,-0.2395296919888335,0.1160715420624662,-0.4670299144312673,-0.012029469546399746,Significant
1.2296346109445437,-0.23771918977473352,0.11699912523797378,-0.4670374752411621,-0.008400904308304924,Significant
1.2446324446904171,-0.23590868756063355,0.11793068288047169,-0.46705282600635806,-0.0047645491149090335,Significant
1.2596302784362905,-0.2340981853465336,0.11886612154591725,-0.4670757835765314,-0.0011205871165357872,Significant
1.2746281121821639,-0.23228768313243361,0.11980535032541018,-0.46710616977023756,0.002530803505370327,Not significant
1.2896259459280373,-0.23047718091833364,0.12074828077588037,-0.4671438112390591,0.006189449402391883,Not significant
1.3046237796739115,-0.22866667870423357,0.12169482685216543,-0.4671885393344778,0.009855181926010648,Not significant
1.319621613419785,-0.2268561764901336,0.12264490484050809,-0.4672401899775295,0.01352783699726226,Not significant
1.3346194471656583,-0.2250456742760336,0.12359843329349744,-0.4672986035312886,0.017207254979221376,Not significant
1.3496172809115317,-0.22323517206193366,0.12455533296646949,-0.46736362467621384,0.020893280552346544,Not significant
1.364615114657405,-0.22142466984783368,0.12551552675537841,-0.46743510228837537,0.024585762592708005,Not significant
1.3796129484032784,-0.2196141676337337,0.12647893963614354,-0.467512889320575,0.02828455405310762,Not significant
1.3946107821491518,-0.21780366541963372,0.12744549860547238,-0.4675968426863596,0.031989511847092145,Not significant
1.4096086158950252,-0.21599316320553377,0.12841513262315613,-0.4676868231469198,0.03570049673585221,Not significant
1.4246064496408986,-0.2141826609914338,0.12938777255582992,-0.4677826952008604,0.039417373217992824,Not significant
1.439604283386772,-0.2123721587773338,0.13036335112218722,-0.4678843269768208,0.04314000942215315,Not significant
1.4546021171326462,-0.21056165656323375,0.1313418028396339,-0.4679915901289162,0.046868277002448694,Not significant
1.4695999508785196,-0.20875115434913377,0.1323230639723663,-0.4681043597349717,0.050602051036704176,Not significant
1.484597784624393,-0.2069406521350338,0.1333070724808542,-0.46822251419750804,0.05434120992744043,Not significant
1.4995956183702663,-0.20513014992093384,0.13429376797270812,-0.4683459351474417,0.05808563530557406,Not significant
1.5145934521161397,-0.20331964770683386,0.13528309165490904,-0.4684745073504556,0.06183521193678787,Not significant
1.529591285862013,-0.20150914549273388,0.13627498628737617,-0.46860811861599116,0.06558982763052337,Not significant
1.5445891196078865,-0.1996986432786339,0.13726939613784891,-0.4687466597088178,0.06934937315154999,Not significant
1.55958695335376,-0.19788814106453392,0.13826626693805658,-0.46889002426312476,0.07311374213405694,Not significant
